,date,text,is_road_closure
51179,2018-09-12 09:09:29,mhx issue flash flood watch till sep 15 8 00 pm edt http nwschat weather gov vtec #2018 o n ew kmhx ff a 0006,0
51180,2018-09-12 09:09:28,mhx issue flash flood watch for carteret craven duplin jones lenoir onslow outer bank hyde pamlico nc http nwschat weather gov vtec #2018 o n ew kmhx ff a 0006,0
51181,2018-09-11 23:12:30,#florence could be one of the most destructive hurricane since the 1950s if you remain in an exposed area you will be risking serious injury or death please comply with local evacuation notice while you still can wed will be your last chance to safely follow pic twitter com yrsme9f5au,0
51182,2018-09-11 21:45:17,the sun set on powerful cat 4 hurricane #florence this evening a seen by go 16 pic twitter com dir2zt8anf,0
51183,2018-09-11 20:56:37,storm surge is the number one killer in a hurricane learn about this deadly danger and what you can do to stay safe learn more http bit ly 1dfhtni #hurricaneprep #itonlytakesone #florence pic twitter com 7ttxkbe825,0
51184,2018-09-11 20:06:41,coordination call for hurricane #florence with update coming soon pic twitter com hfnew7iobj,0
51185,2018-09-11 18:03:44,latest hurricane #florence forecast keep track and strength unchanged potential flooding detail are coming into focus 15 to 20 inch and locally higher amount of rain expected by the end of the event storm surge is also a flooding threat for the whole nc coastline pic twitter com d3ogd2snti,0
51186,2018-09-11 18:01:06,an in depth view of the eye of major cat 4 hurricane #florence a seen in this 30 second imagery from go 16 pic twitter com trepmyvrlz,0
51187,2018-09-11 17:23:51,hurricane #florence off the coast a viewed by #goes16 local update here http www weather gov medium mhx late stbriefing pdf pic twitter com kteox6bcut,0
51188,2018-09-11 16:20:48,#florence coordination call with and our neighboring office and #nws office working together to get you the latest and greatest information #teamworkmakesthedreamwork pic twitter com nlgqvthwvx,0
51189,2018-09-11 15:56:48,preparation is key we continue to add supply to our stockpile to ensure those of u that shelter in place here at #nws will weather the storm we will continue our 24 7 operation of #florence but evacuate if told to do so by your local official pic twitter com nqlu12ylrb,0
51190,2018-09-11 14:36:38,staffing increase in preparation for #florence at our office we have help from our friend hq and pic twitter com re6yuow3od,0
51191,2018-09-11 14:12:41,storm surge impact will greatest along and to the right of the storm track #florence pic twitter com aqjfuhghro,0
51192,2018-09-11 12:22:04,shift change briefing on #florence latest info http www weather gov medium mhx late stbriefing pdf pic twitter com tbfnxbdfoa at national weather service noaa,0
51193,2018-09-11 11:44:21,based on the current track of #florence devastating wind gust well over 100 mph are possible across coastal section of southern enc florence will be a major hurricane at landfall it is urgent that you make proper preparation and follow all evacuation order #ncwx pic twitter com g3o8ujd6lh,0
51194,2018-09-11 02:19:37,hi lauren yes hydrologist is en route and will assist with briefing hydro support before and after landfall,0
51195,2018-09-10 22:10:25,#florence may produce life threatening impact including flooding storm surge and extremely strong wind see the latest briefing for the detail #ncwx when can your area see tropical storm force wind begin see the graphic below http www weather gov medium mhx late stbriefing pdf pic twitter com gby9o2hs6x,0
51196,2018-09-10 21:02:27,yes we have those too we tweeted those pic out earlier we may be sheltering in place so at some point sleeping here,0
51197,2018-09-10 20:58:57,cat 4 hurricane #florence now up to 140 mph here is the eye a the sun set on her a viewed by go 16 30 second imagery pic twitter com v85pmqjn6q,0
51198,2018-09-10 20:34:54,our office is just inland that when hurricane threaten we become a staging area for our other partner #florence pic twitter com rw7cauag8f,0
51199,2018-09-10 20:07:51,listening to the 4 pm update on #florence from pic twitter com t0aszaniyd at national weather service noaa,0
51200,2018-09-10 19:59:37,impact from a hurricane such a #florence can happen well away from the center of the storm and well inland not just along the coast we re becoming very concerned with significant rainfall leading to inland flooding pic twitter com nosxp1w0ag,0
51201,2018-09-10 18:37:56,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09101837 kmhx nous42 pnsmhx,0
51202,2018-09-10 18:16:18,we continue to finish off our preparation for #florence our mission is to protect life and property so a a 24 7 operation we ll be here serving you pic twitter com iuiulf3sjg at national weather service noaa,0
51203,2018-09-10 17:30:29,the eye of intense cat 4 hurricane #florence a viewed by go 16 30 second imagery pic twitter com cejvvj6ixh,0
51204,2018-09-10 16:27:28,manual one here we can put most of them down from the inside of the building,0
51205,2018-09-10 16:00:52,#florence update hurricane florence is now a category 4 storm with sustained wind of 130 mph minimum pressure is 946 mb,0
51206,2018-09-10 15:32:08,we are practicing what we preach by going over our hurricane checklist this mean testing our #hurricane shutter #florence pic twitter com hzrghlhwzp at national weather service noaa,0
51207,2018-09-10 14:48:59,#florence is now a major hurricane with sustained wind of 115 mph a of 11 am monday pressure is 962 mb the track forecast ha changed little #ncwx pic twitter com 0wmdugztax,0
51208,2018-09-10 14:22:21,mandatory evacuation start for hatteras island start today at noon mt here is a map regarding current evacuation order for the #outerbanks #obx http twitter com darecountyem status 1039156535983845376 photo 1 pic twitter com 51gzj6tjkk,0
51209,2018-09-10 14:18:24,along with wind and storm surge life threatening flooding is become more likely with #florence video update http youtu be br2qgedtgsc pic twitter com 14ejasuemd,0
51210,2018-09-10 14:10:11,listening to the 10 am call from on #florence pic twitter com yp3yoxp9ab,0
51211,2018-09-10 13:33:56,we have been receiving some report of overwash near avon ocracoke island and pea island due to a combination of high king tide and wind pushing the water onshore the tide will wane in the next couple of day but large swell and dangerous surf will continue #ncwx pic twitter com at7cu4erje,0
51212,2018-09-10 12:39:32,just got off a conference call with on #florence we are in constant communication with your local official to keep you safe pic twitter com jkbi3ohzce at national weather service noaa,0
51213,2018-09-10 11:49:35,life threatening rainfall amount to fall with florence in addition to strong wind storm surge very heavy rain will fall beginning wed night from #florence a she make landfall somewhere along nc sc coast excessive rainfall amount 15 20 possible across e nc #ncwx pic twitter com 9arycwnqau,0
53516,2018-09-29 21:19:11,this is what we like to see a much quieter atlantic leslie is all by herself hanging around for a few day and then moving northeast and out to sea no other disturbance expected to form in at least the next 5 day pic twitter com m2psbx0nsr,0
53517,2018-09-29 00:03:00,in 2017 there were 16 weather and climate disaster event with loss exceeding 1 billion each across the united state there were 6 such event between january and june 2018 http ncdc noaa gov billion pic twitter com dz3ynl0s2t,0
53518,2018-09-28 21:03:06,here s your 5pm tropical weather outlook t kirk is weakening and expected to degenerate next 12 hour leslie ha regained subtropical storm status a it meander southwestward pose no hazard to land at this time though long period swell will begin to effect our area pic twitter com getazqgicd,0
53519,2018-09-28 14:57:39,tropical storm kirk in the southeastern caribbean sea is loosely connected to post tropical storm leslie in the mid atlantic pic twitter com rs1wo3qcmt,0
53520,2018-09-28 02:37:12,severe thunderstorm warning including bennettsville sc hartsville sc dillon sc until 11 30 pm edt pic twitter com i4jjjchyb2,0
53521,2018-09-28 01:47:35,thanks for your video and info we can tell by the video the wind were strong most certainly agree it wa safer inside vehicle any report during storm is helpful once it is safe to report it,0
53522,2018-09-27 22:58:05,if anyone ha any report of wind damage or quarter size hail in the warning area let u know a soon a it s safe to do so,0
53523,2018-09-27 22:05:04,radar loop for the current severe thunderstorm warning in nw florence county and southern darlington county pic twitter com 3x05hrgxln,0
53524,2018-09-27 21:57:29,severe thunderstorm warning including florence sc darlington sc timmonsville sc until 7 00 pm edt pic twitter com m71p3o6uoz,0
53525,2018-09-27 21:16:47,half of all flood fatality are vehicle related 12 inch of fast moving water can sweep a car off the road and washout can be hidden by flooding never drive around a barricade turn around don t drown http weather gov safety flood t urn around dont drown #floodsafety #fallsafety pic twitter com eptm7wbh4v,0
53526,2018-09-27 09:27:26,pic twitter com u2hl7z1sm1,0
53527,2018-09-26 21:10:12,here is a current wind map for the u s the cold front currently in the ohio valley will be making it s way through our area through saturday with marginal threat of wind from severe storm tomorrow #ncwx #scwx pic twitter com ex9ndn1ter,0
53528,2018-09-26 19:08:51,yes these number are our current rainfall observation in our area,0
53529,2018-09-26 11:04:11,pic twitter com lketf7wem9,0
53530,2018-09-26 02:43:28,correction to our previous psh the previous record at ne cape fear river at burgaw wa during hurricane floyd in 1999 at 22 ft hurricane matthew wa the previous 2nd highest at around 17ft crest,0
53531,2018-09-26 01:32:39,look at current river flooding thankfully majority of the river are falling with waccamaw at conway set to crest tomorrow at little over 21ft forecast point not listed here such a lynches river have fallen below flood stage for more info visit http water weather gov ahps2 index ph p wfo ilm pic twitter com pusi8ziem2,0
53532,2018-09-25 21:27:09,to view our preliminary post storm hurricane report visit http forecast weather gov product php si te nw issuedby ilm product psh it includes wind rain pressure and tornado info from #florence for our area that will be updated a needed we will post river update around 9pm a new river forecast info arrives #ncwx #scwx pic twitter com tczlgzyk9s,0
53533,2018-09-25 19:46:59,this tweet give great insight into incident meteorologist imets in the nw our office ha an imet that wa deployed to the ferguson fire back in july currently there are 80 imets employed across the country http twitter com nwsjacksonvill e status 1044672353551241220,0
53534,2018-09-25 11:21:21,pic twitter com snolspaqay,0
53535,2018-09-25 00:27:09,here s the 8pm tropical weather outlook invest 98l ha 50 chance of becoming a tropical cyclone but should remain offshore a it go north it will enhance rainfall chance in our area tomorrow along with dangerous surf but rainfall amount will be light 0 5 in pic twitter com l4kpzaca79,0
53536,2018-09-24 20:20:11,here s our weekly forecast briefing rain is forecasted throughout the week but will have minimal effect on ongoing river flooding #ncwx #scwx pic twitter com 3k39povp94,0
53537,2018-09-24 19:27:58,havelock nc is actually in forecast area not sure if they ve conducted a storm survey for that area yet but you can definitely ask,0
53538,2018-09-24 14:09:25,pic twitter com mfywb3zedr,0
53539,2018-09-23 21:45:58,tomorrow will be another nice day temperature wise a weak cold front will move through tomorrow evening and bring u some slightly cooler weather while the humidity increase yet again pic twitter com odqula4miy,0
53540,2018-09-22 22:09:17,the atlantic remains active this evening with several location of interest including one just south of bermuda that may bring a few thunderstorm to our area next week there s also a disturbance east of bermuda td 11 tropical storm kirk but no starship enterprise pic twitter com fbhzkdhqf7,0
53541,2018-09-21 20:47:40,we are still dealing with river flooding and the aftermath of hurricane florence but it wa a beautiful day to be outside and enjoy some fall like weather a fall approach hopefully we will see more day like this in our future pic twitter com unqfi1bmhs,0
53542,2018-09-21 13:47:45,latest overview of major river flooding across the area for more detailed information visit http water weather gov ahps2 index ph p wfo ilm or http www weather gov medium ilm late striverbriefing pdf pic twitter com ir23kcrxj0,0
